STATE,ST_CASE,PEDS,PERNOTMVIT,PERMVIT,VE_TOTAL,CITY,FullDate,DAY_WEEK,FullTime,NHS,ROUTE,TWAY_ID,LGT_COND,WEATHER,ArrivalAtScene,ArrivalAtHosp,DRUNK_DR,FATALS
29,290419,0,0,3,3,1575,09-06-2015,3,11:50:00,1,3,SR-340,1,1,11:58:00,12:30:00,0,1
29,290420,0,0,6,6,5035,12-06-2015,6,16:12:00,1,3,SR-D PAGE AVE,1,10,16:24:00,16:41:00,0,1
29,290421,0,0,2,2,4120,17-06-2015,4,01:26:00,0,6,31ST ST,3,2,01:31:00,01:51:00,1,1
29,290422,1,1,1,1,7630,28-06-2015,1,22:17:00,0,7,I-44 NOR,2,1,99:99:00,99:99:00,0,1
29,290423,0,0,3,2,7460,30-06-2015,3,15:45:00,1,3,SR-744 KEARNEY ST,1,1,15:56:00,16:32:00,0,1
29,290424,0,0,6,3,4120,06-07-2015,2,21:44:00,1,1,I-70,3,98,21:57:00,22:20:00,0,1
29,290425,0,0,3,2,880,11-07-2015,7,10:24:00,1,3,SR-13,1,1,10:30:00,99:99:00,0,1
29,290426,0,0,4,2,4120,23-07-2015,5,10:55:00,0,6,NE 48TH ST,1,1,11:11:00,11:26:00,0,1
29,290427,0,0,2,2,4120,24-07-2015,6,09:36:00,0,6,63RD TRFWY,1,1,09:48:00,10:01:00,0,1
29,290428,0,0,1,1,4120,26-07-2015,1,03:21:00,1,2,US-71,3,10,99:98:00,88:88:00,0,1
29,290429,0,0,1,1,0,02-08-2015,1,22:45:00,0,4,CR-DILLON RD,6,1,99:98:00,88:88:00,1,1
29,290430,0,0,6,2,0,02-08-2015,1,08:45:00,0,3,SR-BB,1,1,09:03:00,99:99:00,0,1
29,290431,0,0,1,1,553,02-08-2015,1,01:40:00,1,1,I-270,3,1,01:51:00,02:38:00,1,1
29,290432,1,1,3,1,3670,04-08-2015,3,03:34:00,1,1,I-70,2,1,99:98:00,88:88:00,0,1
29,290433,0,0,2,2,8280,24-07-2015,6,21:43:00,0,3,SR-A,3,1,21:53:00,22:03:00,0,1
29,290434,0,0,4,3,0,06-08-2015,5,12:50:00,1,2,US-54,1,1,13:26:00,14:57:00,0,1
29,290435,0,0,1,1,0,06-08-2015,5,23:45:00,0,2,US-160,2,1,99:98:00,88:88:00,0,1
29,290436,0,0,5,2,5970,07-08-2015,6,14:10:00,1,3,SR-13,1,10,14:46:00,15:32:00,0,1
29,290437,0,0,5,3,0,08-08-2015,7,11:51:00,1,2,US-36,1,2,11:58:00,12:12:00,0,1
29,290438,0,0,1,1,0,09-08-2015,1,07:49:00,1,3,SR-5,2,1,99:98:00,88:88:00,1,1
29,290439,0,0,2,1,0,20-07-2015,2,12:05:00,1,2,US-50,1,10,12:15:00,13:01:00,0,1
29,290440,0,0,1,1,0,09-08-2015,1,20:20:00,0,3,SR-137,1,10,99:98:00,88:88:00,1,1
29,290441,1,1,3,1,0,09-08-2015,1,04:25:00,1,1,I-70,2,1,99:98:00,88:88:00,0,1
29,290442,0,0,3,2,0,08-08-2015,7,09:55:00,0,3,SR-JJ,1,10,10:16:00,10:40:00,0,1
29,290443,0,0,1,1,0,11-08-2015,3,00:10:00,1,1,I-35,2,10,99:98:00,88:88:00,0,1
29,290444,0,0,4,3,0,11-08-2015,3,17:50:00,1,1,I-49,1,1,99:98:00,88:88:00,0,1
29,290445,1,1,0,1,7460,15-06-2015,2,09:18:00,0,6,EASTWOOD BLVD,1,10,99:99:00,99:99:00,0,1
29,290446,0,0,3,2,6910,20-06-2015,7,18:38:00,0,3,SR-72,1,1,99:99:00,99:99:00,0,1
29,290447,1,1,3,1,7460,29-06-2015,2,13:41:00,0,6,SEMINOLE ST,1,1,13:47:00,14:03:00,0,1
29,290448,0,0,3,2,7203,16-07-2015,5,23:31:00,1,1,I-55,2,1,99:99:00,99:99:00,0,1
29,290449,1,1,1,1,420,17-07-2015,6,22:46:00,1,2,US-60,2,1,23:30:00,23:55:00,0,1
29,290450,0,0,1,1,7210,11-08-2015,3,23:10:00,0,6,16TH ST,3,1,99:98:00,88:88:00,1,1
29,290451,0,0,4,2,980,02-08-2015,1,07:16:00,0,4,CR-FALL CREEK RD,1,1,99:98:00,88:88:00,0,1
29,290452,1,1,1,1,7100,06-08-2015,5,03:00:00,1,3,SR-370,2,1,99:98:00,88:88:00,0,1
29,290453,0,0,1,1,3760,08-08-2015,7,08:08:00,0,3,SR-BB,1,5,08:17:00,08:49:00,0,1
29,290454,0,0,1,1,0,09-08-2015,1,14:15:00,0,3,SR-79,1,1,99:98:00,88:88:00,0,1
29,290455,0,0,1,1,0,10-08-2015,2,16:25:00,0,5,N LAKE SHERWOOD DR,1,1,16:45:00,88:88:00,1,1
29,290456,0,0,4,2,0,12-08-2015,4,12:20:00,1,2,US-63,1,1,13:10:00,13:48:00,1,4
29,290457,0,0,3,3,0,13-08-2015,5,15:45:00,0,3,SR-17,1,1,99:98:00,88:88:00,1,1
29,290458,0,0,1,1,0,15-08-2015,7,04:30:00,1,1,I-55 RP,2,1,04:43:00,88:88:00,1,1
29,290459,0,0,5,1,0,15-08-2015,7,10:25:00,0,3,SR-A,1,1,10:43:00,99:99:00,0,1
29,290460,0,0,5,4,0,15-08-2015,7,12:52:00,0,3,SR-32,1,1,99:99:00,99:99:00,0,2
29,290461,0,0,1,1,0,15-08-2015,7,21:00:00,0,3,SR-P,2,1,99:98:00,88:88:00,0,1
29,290462,0,0,2,1,0,16-08-2015,1,18:05:00,0,3,SR-W,1,1,18:10:00,18:43:00,1,1
29,290463,1,1,1,1,980,19-05-2015,3,22:22:00,0,3,SR-165,3,10,22:25:00,23:08:00,0,1
29,290464,1,1,1,1,7080,17-06-2015,4,11:46:00,0,6,EUCLID AVE,1,10,11:50:00,12:15:00,0,1
29,290465,1,1,2,1,4120,20-06-2015,7,02:57:00,1,1,I-29,2,10,02:54:00,03:12:00,0,1
29,290466,1,1,1,1,7080,05-07-2015,1,13:53:00,1,6,KINGSHIGHWAY BLVD,1,1,14:06:00,14:14:00,0,1
29,290467,1,1,2,1,4120,14-07-2015,3,12:31:00,0,6,CLEVELAND AVE,1,1,12:38:00,13:06:00,0,1
29,290468,0,0,1,1,4120,15-07-2015,4,00:14:00,0,6,BELMONT BLVD,3,1,99:98:00,88:88:00,1,1
29,290469,0,0,1,1,1340,16-07-2015,5,17:30:00,0,4,CR-PIER THIRTY ONE RD,1,10,99:98:00,88:88:00,1,1
29,290470,0,0,3,2,5770,17-07-2015,6,10:48:00,0,3,SR-269 CHOUTEAU TRFWY,1,1,10:52:00,11:01:00,0,1
29,290471,1,1,5,2,4120,19-07-2015,1,16:04:00,0,6,PROSPECT AVE,1,1,16:08:00,16:47:00,0,1
29,290472,0,0,3,2,7460,28-07-2015,3,16:14:00,1,6,BATTLEFIELD RD,1,1,99:99:00,99:99:00,0,2
29,290473,1,1,2,1,4120,06-08-2015,5,21:04:00,1,2,US-169,2,1,99:98:00,88:88:00,0,1
29,290474,0,0,1,1,4120,08-08-2015,7,00:25:00,1,3,SR-350,3,1,99:98:00,88:88:00,1,1
29,290475,0,0,2,5,4100,10-08-2015,2,21:07:00,0,3,SR-66,3,1,99:99:00,99:99:00,0,1
29,290476,1,1,1,1,7080,08-08-2015,7,00:35:00,1,3,SR-115 NATURAL BRIDGE AVE,3,1,99:98:00,88:88:00,0,1
29,290477,0,0,5,2,5730,23-07-2015,5,11:19:00,1,2,US-160 MASSEY BLVD,1,10,11:28:00,11:58:00,0,2
29,290478,0,0,2,1,5870,07-08-2015,6,16:26:00,1,1,I-70 RP,1,1,16:27:00,17:00:00,0,1
29,290479,0,0,1,1,0,12-08-2015,4,09:35:00,0,3,SR-96,1,1,11:15:00,11:37:00,0,1
29,290480,0,0,1,2,0,12-08-2015,4,23:15:00,1,1,I-270,2,1,99:98:00,88:88:00,0,1
29,290481,0,0,1,1,0,15-08-2015,7,99:99:00,1,1,I-29,9,1,99:98:00,88:88:00,0,1
29,290482,0,0,3,2,0,15-08-2015,7,21:44:00,1,2,US-63,2,1,22:01:00,23:49:00,0,1
29,290483,0,0,4,1,0,15-08-2015,7,23:15:00,0,4,CR-TWO RIVERS,2,1,99:99:00,99:99:00,1,1
29,290484,0,0,1,1,0,16-08-2015,1,07:00:00,0,3,SR-38,1,1,07:12:00,07:45:00,0,1
29,290485,0,0,2,1,0,16-08-2015,1,00:58:00,0,3,SR-M,2,1,01:10:00,01:55:00,0,2
29,290486,0,0,1,1,0,16-08-2015,1,05:00:00,0,3,SR-Y,2,1,99:98:00,88:88:00,1,1
29,290487,0,0,1,1,0,17-08-2015,2,02:16:00,0,3,SR-13 BU,2,1,02:25:00,02:52:00,0,1
29,290488,0,0,3,2,0,17-08-2015,2,17:05:00,1,3,SR-8,1,1,17:14:00,88:88:00,0,2
29,290489,0,0,1,1,7780,17-08-2015,2,22:06:00,0,6,17TH ST,3,1,22:09:00,22:31:00,1,1
29,290491,0,0,2,2,0,19-08-2015,4,14:35:00,0,3,SR-N,1,10,14:47:00,15:40:00,0,1
29,290492,0,0,1,1,0,20-08-2015,5,07:25:00,0,4,CR-2330,1,1,07:48:00,08:02:00,0,1
29,290493,1,1,1,1,0,21-08-2015,6,00:31:00,1,1,I-55,2,1,99:98:00,88:88:00,0,1
29,290494,0,0,10,4,200,21-08-2015,6,15:19:00,0,2,US-71 BU,1,1,99:99:00,99:99:00,0,1
29,290495,0,0,1,1,0,24-08-2015,2,14:00:00,0,3,SR-W,1,1,99:98:00,88:88:00,0,1
29,290496,0,0,4,3,7460,03-07-2015,6,13:56:00,1,3,SR-744 KEARNEY ST,1,1,14:07:00,14:43:00,0,1
29,290497,0,0,1,1,7630,11-07-2015,7,09:40:00,0,6,CAROL,1,1,09:57:00,10:24:00,0,1
29,290498,0,0,8,5,0,26-06-2015,6,15:20:00,1,3,SR-30,1,1,15:28:00,15:50:00,0,1
29,290499,0,0,2,1,0,16-08-2015,1,02:00:00,0,4,CR-LIBERTY RD,2,1,99:98:00,88:88:00,1,2
29,290500,0,0,4,1,0,22-08-2015,7,01:45:00,0,3,SR-46,2,1,99:98:00,88:88:00,1,1
29,290502,0,0,1,1,0,26-08-2015,4,17:22:00,0,3,SR-37,1,1,17:59:00,18:40:00,0,1
29,290503,0,0,1,1,0,28-08-2015,6,08:30:00,0,3,SR-FF,1,10,99:98:00,88:88:00,0,1
29,290504,0,0,1,1,1050,30-08-2015,1,11:39:00,1,1,I-270,1,1,99:99:00,99:99:00,0,1
29,290505,0,0,5,3,0,14-08-2015,6,16:15:00,1,1,I-49,1,1,16:26:00,17:50:00,0,1
29,290506,0,0,2,1,0,26-08-2015,4,17:45:00,0,3,SR-21,1,1,18:32:00,19:52:00,0,1
29,290507,0,0,2,1,0,28-08-2015,6,22:45:00,0,3,SR-UU,2,10,23:02:00,23:17:00,0,1
29,290508,0,0,2,1,0,30-08-2015,1,11:55:00,0,3,SR-W,1,1,10:37:00,11:24:00,0,2
29,290509,0,0,3,2,0,30-08-2015,1,14:55:00,0,2,US-61,1,1,15:02:00,99:99:00,0,1
29,290510,1,1,1,1,7105,01-09-2015,3,16:55:00,1,1,I-44,1,1,99:98:00,88:88:00,0,1
29,290511,0,0,1,1,0,29-08-2015,7,14:08:00,0,2,US-136,1,10,14:19:00,88:88:00,0,1
29,290512,0,0,2,1,0,02-09-2015,4,14:05:00,0,3,SR-59,1,1,14:18:00,99:99:00,1,1
29,290513,0,0,3,1,8220,08-08-2015,7,21:57:00,1,3,SR-171,2,10,22:03:00,22:39:00,0,1
29,290514,0,0,2,2,3580,12-08-2015,4,09:19:00,1,2,US-67 LINDBERGH BLVD,1,1,99:99:00,99:99:00,0,1
29,290515,1,1,1,1,4120,12-08-2015,4,21:55:00,1,2,US-71,2,1,22:01:00,22:43:00,0,1
29,290516,1,1,1,1,7460,15-08-2015,7,23:32:00,1,2,US-60,2,1,99:99:00,99:99:00,0,1
29,290517,1,1,1,1,1390,30-08-2015,1,02:58:00,0,6,SOUTHERN EXPY,3,2,03:09:00,03:30:00,1,1
29,290518,0,0,1,1,0,03-09-2015,5,15:25:00,0,3,SR-13,1,1,15:31:00,15:58:00,0,1
29,290519,0,0,1,1,0,04-09-2015,6,18:27:00,1,2,US-63,1,1,99:98:00,88:88:00,0,1
29,290520,0,0,2,2,0,05-09-2015,7,09:34:00,0,3,SR-C,1,1,09:59:00,10:22:00,0,1
29,290521,0,0,4,2,0,05-09-2015,7,20:00:00,1,2,US-65,2,1,20:33:00,21:15:00,0,1
29,290522,0,0,1,1,0,05-09-2015,7,20:36:00,0,3,SR-240,2,1,99:99:00,99:99:00,0,1
29,290523,0,0,1,1,0,06-09-2015,1,23:40:00,0,3,SR-76,2,1,02:31:00,99:99:00,1,1
29,290524,0,0,2,2,7070,23-08-2015,1,16:40:00,1,2,US-169 BELT HWY,1,1,99:98:00,88:88:00,0,1
29,290525,0,0,3,2,5956,27-08-2015,5,16:50:00,1,2,US-54,1,10,99:98:00,88:88:00,0,1
29,290526,0,0,1,1,0,05-09-2015,7,20:10:00,0,3,SR-DD,1,1,20:46:00,21:14:00,0,1
29,290527,1,1,1,1,2690,08-09-2015,3,00:43:00,1,1,I-44,2,1,00:52:00,01:22:00,0,1
29,290528,0,0,1,1,0,09-09-2015,4,06:35:00,0,3,SR-15,2,1,99:98:00,88:88:00,1,1
29,290529,0,0,3,1,0,16-08-2015,1,18:30:00,0,4,CR-151,1,1,18:47:00,19:43:00,1,1
29,290530,0,0,3,1,0,06-09-2015,1,15:50:00,0,4,CR-T3,1,1,99:98:00,88:88:00,0,1
29,290531,0,0,6,1,0,07-09-2015,2,03:15:00,0,4,CR-SE 1131,2,10,99:98:00,88:88:00,0,1
29,290532,0,0,1,1,0,10-09-2015,5,08:00:00,1,3,SR-37,1,1,99:98:00,88:88:00,1,1
29,290533,0,0,4,2,0,12-09-2015,7,16:55:00,0,3,SR-30,1,10,17:06:00,17:56:00,0,1
29,290534,0,0,1,1,0,04-09-2015,6,10:54:00,0,3,SR-AD,1,1,99:98:00,88:88:00,1,1
29,290535,0,0,2,2,0,08-09-2015,3,15:17:00,1,1,I-70,1,10,15:46:00,16:17:00,0,1
29,290536,0,0,1,1,0,11-09-2015,6,19:34:00,0,3,SR-32,1,1,99:98:00,88:88:00,1,1
29,290537,0,0,3,2,0,11-09-2015,6,19:05:00,1,2,US-65,1,1,19:15:00,19:48:00,0,2
29,290538,0,0,2,2,0,17-09-2015,5,05:10:00,0,3,SR-N,2,1,99:99:00,99:99:00,0,1
29,290539,0,0,1,1,0,12-09-2015,7,12:05:00,0,4,CR-60,1,1,99:98:00,88:88:00,1,1
29,290540,0,0,1,1,0,12-09-2015,7,14:23:00,1,3,SR-8,1,1,99:98:00,88:88:00,0,1
29,290541,0,0,2,2,0,14-09-2015,2,16:40:00,0,3,SR-E,1,10,99:98:00,88:88:00,0,1
29,290542,0,0,2,2,0,15-09-2015,3,18:40:00,0,3,SR-E,1,1,99:98:00,88:88:00,1,1
29,290543,0,0,3,2,0,17-09-2015,5,20:40:00,1,2,US-65,2,1,99:99:00,99:99:00,0,1
29,290545,0,0,1,1,0,20-09-2015,1,22:20:00,0,4,CR-JUNGE,2,1,99:98:00,88:88:00,1,1
29,290546,0,0,1,1,4100,22-08-2015,7,09:05:00,1,3,SR-249,1,2,99:98:00,88:88:00,0,1
29,290547,1,1,1,1,0,24-08-2015,2,07:53:00,1,2,US-67,1,1,08:05:00,08:38:00,0,1
29,290548,0,0,1,1,8393,28-08-2015,6,01:50:00,0,3,SR-109,2,1,99:98:00,88:88:00,1,1
29,290549,0,0,1,2,1575,31-08-2015,2,11:35:00,0,6,CONWAY OAKS DR,1,1,11:42:00,12:05:00,0,1
29,290550,0,0,3,2,7010,07-09-2015,2,13:02:00,1,3,SR-94 FIRST CAPITOL DR,1,10,13:07:00,13:15:00,0,1
29,290551,0,0,2,2,4570,04-09-2015,6,09:39:00,0,6,CHURCH RD,1,10,09:50:00,10:07:00,0,1
29,290552,1,1,2,1,7080,10-09-2015,5,21:00:00,1,1,I-70,3,1,99:98:00,88:88:00,0,1
29,290553,0,0,3,2,6910,18-09-2015,6,15:52:00,1,2,US-63 BISHOP AVE,1,1,16:01:00,16:23:00,0,1
29,290554,0,0,1,1,0,22-09-2015,3,21:55:00,0,3,SR-D,2,10,16:17:00,17:02:00,1,1
29,290555,0,0,2,1,0,23-09-2015,4,12:45:00,0,3,SR-P,1,1,99:99:00,99:99:00,0,1
29,290556,0,0,1,1,0,24-09-2015,5,14:08:00,0,3,SR-C,1,1,99:98:00,88:88:00,0,1
29,290557,0,0,3,3,0,25-09-2015,6,10:10:00,1,2,US-63,1,1,10:55:00,11:55:00,1,1
29,290558,0,0,6,4,0,25-09-2015,6,21:40:00,1,1,I-70,2,1,21:54:00,22:12:00,1,2
29,290559,1,1,1,2,0,17-09-2015,5,15:50:00,0,3,SR-2,1,1,99:99:00,99:99:00,0,1
29,290560,0,0,3,1,0,19-09-2015,7,12:15:00,0,3,SR-K,1,1,13:26:00,14:01:00,0,1
29,290561,0,0,3,2,6900,25-09-2015,6,13:25:00,1,2,US-60,1,1,99:99:00,99:99:00,0,2
29,290562,0,0,3,2,0,24-09-2015,5,13:33:00,1,1,I-29,1,1,13:37:00,99:99:00,0,1
29,290563,0,0,3,2,0,27-09-2015,1,00:01:00,0,3,SR-224,2,1,00:16:00,99:99:00,2,1
29,290564,0,0,1,1,0,27-09-2015,1,11:00:00,1,1,I-44,1,10,99:98:00,88:88:00,0,1
29,290565,1,1,1,1,7080,31-07-2015,6,21:35:00,1,6,N GRAND BLVD,3,1,21:44:00,22:02:00,0,1
29,290566,0,0,3,3,8120,05-08-2015,4,16:32:00,0,3,SR-47,1,2,16:38:00,17:12:00,0,1
29,290567,0,0,4,2,4120,23-08-2015,1,04:08:00,0,6,23RD TRFY,3,1,04:17:00,04:32:00,1,1
29,290568,0,0,1,1,4120,25-08-2015,3,16:36:00,1,1,I-29,1,10,99:98:00,88:88:00,0,1
29,290569,0,0,2,2,4120,11-09-2015,6,19:09:00,0,6,TROOST AVE,1,1,19:15:00,19:43:00,1,1
29,290570,1,1,1,1,4120,18-09-2015,6,03:18:00,1,1,I-435,2,1,99:98:00,88:88:00,0,1
29,290572,0,0,2,2,0,27-09-2015,1,14:25:00,0,2,US-69,1,10,14:40:00,15:03:00,0,1
29,290573,0,0,1,1,0,29-09-2015,3,11:30:00,0,3,SR-21,1,10,11:50:00,88:88:00,0,1
29,290574,1,1,2,1,840,01-10-2015,5,01:55:00,1,1,I-70,2,1,99:98:00,88:88:00,0,1
29,290575,0,0,2,1,0,21-09-2015,2,01:00:00,0,4,CR-486,2,1,07:29:00,08:06:00,1,1
29,290576,0,0,2,2,0,02-10-2015,6,15:38:00,0,3,SR-A,1,10,15:59:00,88:88:00,0,1
29,290577,0,0,2,2,0,02-10-2015,6,19:53:00,1,2,US-50,2,1,99:98:00,88:88:00,1,1
29,290578,0,0,1,1,0,04-10-2015,1,09:19:00,0,4,CR-IVY BEND RD,9,10,99:98:00,88:88:00,1,1
29,290579,0,0,1,1,0,17-08-2015,2,00:05:00,0,4,CR-631,2,1,99:99:00,99:99:00,1,1
29,290581,0,0,2,2,3580,05-10-2015,2,13:40:00,1,1,I-270,1,1,13:37:00,13:52:00,0,1
29,290582,0,0,3,2,0,04-10-2015,1,18:05:00,0,2,US-61,1,1,18:30:00,19:18:00,0,1
29,290583,0,0,1,1,0,07-10-2015,4,19:00:00,0,4,CR-180,9,1,99:98:00,88:88:00,0,1
29,290584,0,0,1,1,0,07-10-2015,4,09:35:00,1,1,I-55,1,1,09:43:00,88:88:00,0,1
29,290586,0,0,1,1,0,10-10-2015,7,14:00:00,0,3,SR-B,1,1,99:98:00,88:88:00,0,1
29,290587,0,0,1,1,0,10-10-2015,7,23:05:00,0,4,CR-ST LOUIS ROCK RD,2,10,99:98:00,88:88:00,1,1
29,290588,1,1,1,1,0,11-10-2015,1,19:10:00,0,3,SR-125,2,1,19:27:00,99:99:00,0,1
29,290589,0,0,4,1,0,11-10-2015,1,19:48:00,0,3,SR-64,2,1,99:99:00,99:99:00,0,1
29,290590,0,0,2,2,0,12-10-2015,2,13:09:00,0,3,SR-B,1,1,13:32:00,14:11:00,1,1
29,290591,0,0,2,2,5320,06-06-2015,7,09:56:00,0,3,SR-W,1,1,99:99:00,99:99:00,0,1
29,290592,1,1,1,1,5580,12-09-2015,7,01:00:00,0,3,SR-59,2,1,99:98:00,88:88:00,0,1
29,290593,0,0,1,1,3580,23-09-2015,4,00:24:00,1,4,CR-HOWDERSHELL RD,2,1,99:98:00,88:88:00,1,1
29,290594,1,1,1,1,7080,27-09-2015,1,17:00:00,0,6,VANDEVENTER AVE,1,1,17:05:00,17:26:00,0,1
29,290595,0,0,2,2,4980,01-10-2015,5,14:20:00,0,3,SR-CC,1,1,99:99:00,99:99:00,0,1
29,290596,0,0,1,1,7070,03-10-2015,7,15:02:00,1,2,US-59 RP,1,1,99:99:00,99:99:00,0,1
29,290597,1,1,1,1,8250,05-10-2015,2,22:37:00,1,3,SR-D,3,1,99:98:00,88:88:00,0,1
29,290598,0,0,11,4,0,10-10-2015,7,10:10:00,1,2,US-50,1,1,10:39:00,12:16:00,0,1
29,290599,0,0,3,2,0,11-10-2015,1,15:53:00,1,3,SR-8,1,1,16:05:00,16:17:00,0,1
29,290600,0,0,1,1,0,12-10-2015,2,06:25:00,0,2,US-59,9,1,99:98:00,88:88:00,0,1
29,290601,0,0,3,2,0,12-10-2015,2,15:25:00,0,3,SR-96,1,1,16:01:00,16:24:00,0,2
29,290602,0,0,1,1,0,13-10-2015,3,10:22:00,0,3,SR-A,1,1,99:98:00,88:88:00,0,1
29,290603,0,0,6,2,0,14-10-2015,4,15:05:00,0,3,SR-221,1,1,15:27:00,15:53:00,0,2
29,290604,0,0,1,1,0,14-10-2015,4,05:58:00,0,4,CR-OLD FIVE RD,2,1,99:98:00,88:88:00,1,1
29,290605,0,0,1,1,0,15-10-2015,5,12:08:00,1,3,SR-7,1,1,99:98:00,88:88:00,0,1
29,290606,0,0,2,1,0,15-10-2015,5,18:49:00,0,4,CR-KENTUCKY,1,1,19:12:00,19:46:00,1,1
29,290607,0,0,1,1,0,17-10-2015,7,01:20:00,1,3,SR-13,2,1,99:98:00,88:88:00,0,1
29,290608,1,1,1,1,0,17-10-2015,7,05:01:00,1,1,I-44,2,1,99:98:00,88:88:00,0,1
29,290609,1,1,1,1,7596,19-10-2015,2,15:05:00,0,3,SR-125,1,1,15:20:00,15:43:00,0,1
29,290610,0,0,6,1,4120,12-09-2015,7,02:52:00,1,2,US-71,3,1,03:04:00,03:13:00,0,1
29,290611,0,0,2,2,4120,14-09-2015,2,14:30:00,0,7,I-29 WOR NW PRAIRIE VIEW RD,1,1,14:44:00,15:09:00,0,1
29,290612,1,1,1,1,4120,22-09-2015,3,23:14:00,1,2,US-24 INDEPENDENCE AVE,3,1,23:26:00,23:37:00,0,1
29,290613,0,0,7,3,4120,05-10-2015,2,13:27:00,0,6,JACKSON AVE,1,10,99:99:00,99:99:00,1,1
29,290614,0,0,4,2,7080,05-10-2015,2,22:09:00,0,6,OHIO AVE,3,1,22:24:00,22:37:00,0,1
29,290615,0,0,2,2,4120,10-10-2015,7,01:49:00,1,3,SR-78,3,1,99:98:00,88:88:00,1,1
29,290616,0,0,12,2,4120,15-09-2015,3,21:01:00,0,6,HARDESTY AVE,3,1,21:07:00,99:99:00,0,1
29,290617,0,0,1,1,4120,29-09-2015,3,13:08:00,1,1,I-435,1,10,13:16:00,13:37:00,1,1
29,290618,0,0,2,1,4490,12-10-2015,2,11:46:00,0,6,NE WOODS CHAPEL RD,1,1,11:51:00,12:05:00,0,2
29,290619,0,0,4,2,0,19-10-2015,2,17:12:00,1,2,US-54,1,1,17:33:00,18:02:00,0,3
29,290620,1,1,1,1,5840,21-10-2015,4,20:30:00,1,7,I-70 SOR,2,1,20:32:00,20:58:00,0,1
29,290621,1,1,1,1,0,21-10-2015,4,23:13:00,1,2,US-412,2,1,23:25:00,23:37:00,0,1
29,290622,0,0,2,1,0,22-10-2015,5,22:15:00,1,1,I-44,2,1,22:34:00,23:42:00,0,1
29,290623,1,1,1,1,6160,22-10-2015,5,07:13:00,0,6,E PECULIAR DR,3,1,07:21:00,07:35:00,0,1
29,290624,0,0,6,3,0,21-10-2015,4,19:05:00,1,3,SR-30,3,1,99:98:00,88:88:00,0,1
29,290625,0,0,2,1,0,24-10-2015,7,17:25:00,0,3,SR-H,1,1,17:38:00,88:88:00,0,2
29,290626,0,0,2,1,0,24-10-2015,7,19:30:00,1,2,US-60,2,10,08:03:00,09:36:00,1,2
29,290627,0,0,6,4,0,24-10-2015,7,19:42:00,1,2,US-65,2,10,08:00:00,09:08:00,0,1
29,290628,1,1,1,1,3730,25-10-2015,1,19:02:00,0,3,SR-131,3,1,19:06:00,20:14:00,0,1
29,290629,0,0,2,1,0,26-10-2015,2,14:30:00,0,4,CR-458,1,10,99:98:00,88:88:00,1,1
29,290630,1,1,6,3,7080,13-09-2015,1,01:32:00,1,1,I-44,3,1,01:41:00,02:04:00,0,1
29,290631,0,0,8,2,1800,19-09-2015,7,15:57:00,0,3,SR-TT,1,1,16:10:00,16:40:00,0,2
29,290633,1,1,2,2,0,01-10-2015,5,06:21:00,0,3,SR-367 OR BENHAM RD,2,1,99:98:00,88:88:00,0,1
29,290634,0,0,5,1,3760,09-10-2015,6,09:00:00,0,6,BIRCH ST,1,2,09:00:00,09:32:00,0,1
29,290635,0,0,1,1,3940,25-10-2015,1,21:13:00,0,6,TRUMAN RD,2,1,99:98:00,88:88:00,0,1
29,290636,0,0,3,2,7080,04-10-2015,1,00:19:00,1,1,I-44,3,10,00:34:00,00:55:00,1,1
29,290637,0,0,2,2,8150,25-10-2015,1,16:42:00,1,3,SR-100,1,1,99:99:00,99:99:00,0,1
29,290638,0,0,1,1,0,25-10-2015,1,18:35:00,0,5,STAR HOPE LN,2,1,99:98:00,88:88:00,0,1
29,290639,0,0,3,2,0,28-10-2015,4,18:51:00,0,3,SR-B,2,1,20:05:00,20:53:00,0,1
29,290640,0,0,2,2,0,29-10-2015,5,06:20:00,1,2,US-65,2,1,06:35:00,99:99:00,0,1
29,290641,1,1,1,1,0,20-10-2015,3,22:30:00,1,2,US-61,2,2,99:98:00,88:88:00,0,1
29,290642,0,0,2,1,0,25-10-2015,1,18:27:00,1,1,I-70,3,1,19:36:00,19:08:00,0,1
29,290643,0,0,10,7,4192,27-10-2015,3,09:15:00,1,1,I-70,1,2,09:47:00,10:23:00,0,2
29,290644,0,0,4,2,0,30-10-2015,6,13:00:00,1,3,SR-27,1,1,13:34:00,14:15:00,0,1
29,290645,0,0,4,2,0,30-10-2015,6,14:15:00,0,4,CR-LOOKOUT TRAIL,1,1,16:23:00,17:01:00,0,1
29,290646,0,0,1,1,0,01-11-2015,1,05:00:00,0,3,SR-HH,2,5,99:98:00,88:88:00,0,1
29,290647,0,0,2,1,5910,14-08-2015,6,11:10:00,1,1,I-170,1,10,11:33:00,12:02:00,0,1
29,290648,0,0,6,3,5170,23-09-2015,4,07:54:00,1,2,US-54,1,1,99:99:00,99:99:00,0,1
29,290649,0,0,3,2,0,30-10-2015,6,17:30:00,1,2,US-63,1,10,17:41:00,18:11:00,1,1
29,290650,0,0,1,1,0,30-10-2015,6,21:30:00,0,3,SR-AB,2,10,99:98:00,88:88:00,1,1
29,290651,0,0,6,2,0,31-10-2015,7,22:30:00,0,2,US-69,2,1,22:43:00,23:45:00,0,1
29,290652,0,0,2,1,0,31-10-2015,7,02:55:00,1,2,US-50,2,2,99:98:00,88:88:00,0,2
