STATE,ST_CASE,PVE_FORMS,VEH_NO,PFIRE,PDEATHS,CrashDate,CrashTime,PMAN_COLL,PNUMOCCS,PTYPE,PHIT_RUN,PMODEL,PMODYEAR,PGVWR,PV_CONFIG,PHAZ_INV,PVEH_SEV,PTOWED
15,150010,1,4,0,0,17-Jan,00:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,39,1995,0,Not_Applicable,No,Functional_Damage,Unknown
15,150010,1,5,0,0,17-Jan,00:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,2,2005,0,Not_Applicable,No,Functional_Damage,Unknown
15,150022,2,3,0,0,09-Apr,08:44:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,40,1998,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
15,150022,2,4,0,0,09-Apr,08:44:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,402,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
15,150022,2,5,0,0,09-Apr,08:44:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,42,2012,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
15,150022,2,6,0,0,09-Apr,08:44:00,Front-to-Rear,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,40,2000,0,Not_Applicable,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
16,160008,1,2,0,0,05-Feb,21:59:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,471,1989,0,Not_Applicable,No,Functional_Damage,Not_Towed
17,170057,1,2,0,0,17-Feb,14:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2005,0,Not_Applicable,No,Unknown,Not_Towed
17,170075,1,2,0,0,07-Mar,23:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,23,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170086,1,1,0,1,08-Apr,16:26:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,43,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170146,1,2,0,0,07-Mar,02:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,2005,3,Tractor/Semi-Trailer,No,Minor_Damage,Towed_Not_Due_to_Disabling_Damage
17,170149,1,2,0,0,03-Apr,15:34:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2004,3,Tractor/Semi-Trailer,No,No_Damage,Not_Towed
17,170155,1,2,0,1,27-Feb,07:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,51,2015,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170164,1,2,0,0,05-Mar,13:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,35,2010,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
17,170164,1,3,0,0,05-Mar,13:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,35,2006,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
17,170233,1,2,0,0,01-May,15:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2002,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170265,1,2,0,0,09-Apr,03:13:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,472,2013,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170301,1,2,0,0,27-Apr,00:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2007,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170301,1,3,0,0,27-Apr,00:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,399,1975,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170302,2,2,0,0,17-Jan,22:11:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2009,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
17,170302,2,3,0,0,17-Jan,22:11:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,405,2002,0,Not_Applicable,No,Disabling_Damage,Not_Towed
17,170339,1,2,0,0,12-May,18:01:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2001,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
17,170380,1,2,0,0,26-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,21,2001,0,Not_Applicable,No,Minor_Damage,Not_Towed
17,170380,1,3,0,0,26-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,442,2000,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170380,1,4,0,0,26-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,444,2005,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170380,1,5,0,0,26-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,39,2005,0,Not_Applicable,No,Not_Reported,Not_Reported
17,170380,1,6,0,0,26-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,21,2006,0,Not_Applicable,No,Not_Reported,Not_Reported
17,170380,1,7,0,0,26-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,422,1997,0,Not_Applicable,No,Not_Reported,Not_Reported
17,170380,1,8,0,0,26-Jun,01:39:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,403,2014,0,Not_Applicable,No,Minor_Damage,Not_Towed
17,170421,1,2,0,0,18-Jul,06:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,2013,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
17,170474,2,3,0,0,04-Jul,23:37:00,Sideswipe_–_Same_Direction,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,39,2011,0,Not_Applicable,No,Minor_Damage,Not_Towed
17,170533,4,4,0,0,24-Aug,19:34:00,Sideswipe_–_Opposite_Direction,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1991,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170627,1,2,0,0,20-Sep,21:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,2004,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
17,170686,1,2,0,0,22-Oct,20:01:00,Not_Collision_with_Motor_Vehicle_in_Transport,3,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,37,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170688,2,2,0,0,13-Oct,11:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,884,2012,3,Tractor/Semi-Trailer,No,Minor_Damage,Not_Towed
17,170692,2,2,0,0,14-Oct,12:42:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,482,1998,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170717,2,2,0,0,27-Mar,16:05:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2013,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170717,2,3,0,0,27-Mar,16:05:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,47,2010,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170845,1,2,0,0,06-Dec,23:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,1998,0,Not_Applicable,No,Minor_Damage,Not_Towed
17,170845,1,3,0,0,06-Dec,23:20:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,21,2005,0,Not_Applicable,No,Minor_Damage,Not_Towed
17,170860,1,2,0,0,09-Dec,15:33:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2002,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170860,1,3,0,0,09-Dec,15:33:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,407,2014,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170899,1,2,0,0,27-Sep,02:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
17,170899,1,3,0,0,27-Sep,02:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,441,2006,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
17,170899,1,4,0,0,27-Sep,02:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,35,2004,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170899,1,5,0,0,27-Sep,02:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,49,2005,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170899,1,6,0,0,27-Sep,02:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,39,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
17,170899,1,7,0,0,27-Sep,02:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2001,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170899,1,8,0,0,27-Sep,02:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,37,2014,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170910,1,2,0,0,29-Nov,02:29:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,40,2012,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170915,1,2,0,0,12-Apr,03:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,33,2015,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170920,6,2,0,0,17-Sep,16:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,1,1999,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170920,6,3,0,0,17-Sep,16:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,3,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,22,2013,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170920,6,4,0,0,17-Sep,16:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,24,2016,0,Not_Applicable,No,Not_Reported,Unknown
17,170920,6,5,0,0,17-Sep,16:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,16,2003,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170920,6,10,0,0,17-Sep,16:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,398,2003,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170920,6,11,0,0,17-Sep,16:10:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,51,2012,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170955,1,2,0,0,18-Aug,22:15:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,16,2013,0,Not_Applicable,No,Not_Reported,Not_Towed
17,170959,2,3,0,0,29-Aug,01:40:00,Sideswipe_–_Same_Direction,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,35,2016,0,Not_Applicable,No,Not_Reported,Towed_Due_to_Disabling_Damage
18,180023,2,3,0,1,09-Jan,03:45:00,Sideswipe_–_Same_Direction,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2006,3,Truck_Tractor/Double,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180044,1,2,0,0,29-Jan,13:08:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,6,2001,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180181,1,2,0,0,17-Apr,20:31:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,421,2001,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180300,2,3,0,0,09-Jun,03:48:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2007,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180333,1,2,0,0,16-Jun,10:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2007,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180368,1,2,0,0,14-Jul,20:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,40,1997,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180368,1,3,0,0,14-Jul,20:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,398,2000,0,Not_Applicable,No,Minor_Damage,Not_Towed
18,180368,1,4,0,0,14-Jul,20:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,442,1998,0,Not_Applicable,No,Minor_Damage,Not_Towed
18,180512,1,2,0,0,28-Aug,05:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,481,2000,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180512,1,3,0,0,28-Aug,05:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,22,2005,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180512,1,4,0,0,28-Aug,05:55:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,442,2013,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180550,1,2,0,0,22-Sep,03:22:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2016,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180619,2,3,0,0,19-Oct,15:29:00,Angle,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,442,2006,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
18,180669,1,2,0,0,30-Oct,01:09:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,1999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
19,190002,1,2,0,0,03-Jan,01:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1999,0,Not_Applicable,No,Minor_Damage,Not_Towed
19,190002,1,3,0,0,03-Jan,01:00:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,402,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
19,190117,1,2,0,0,06-Jun,22:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,21,2006,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
19,190117,1,3,0,0,06-Jun,22:43:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,401,2001,0,Not_Applicable,No,Minor_Damage,Not_Towed
19,190131,1,1,0,0,26-Jul,04:35:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2013,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
19,190132,1,2,0,0,15-Jul,04:38:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2011,3,Truck_Pulling_Trailer(s),No,Disabling_Damage,Towed_Due_to_Disabling_Damage
19,190168,1,2,0,0,19-Jul,18:42:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,Yes,431,1993,0,Not_Applicable,No,Disabling_Damage,Not_Towed
19,190168,1,3,0,0,19-Jul,18:42:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,461,1997,0,Not_Applicable,No,Minor_Damage,Not_Towed
19,190206,1,2,0,0,03-Oct,22:48:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,2,1995,0,Not_Applicable,No,Minor_Damage,Not_Towed
19,190214,1,2,0,0,05-Oct,02:29:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,2,2012,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
19,190234,2,3,0,0,03-Nov,12:54:00,Front-to-Front,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,404,2001,0,Not_Applicable,No,Functional_Damage,Not_Towed
19,190244,1,2,0,0,14-Nov,01:36:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,804,2016,3,Single-Unit_Truck_(3_or_More_axles),No,Minor_Damage,Not_Towed
20,200052,1,2,0,0,27-Mar,20:42:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,402,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
20,200127,1,2,0,0,15-Jun,21:03:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,402,2011,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
20,200215,1,2,0,0,07-Sep,02:27:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,32,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
20,200215,1,3,0,0,07-Sep,02:27:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,34,2007,0,Not_Applicable,No,Minor_Damage,Not_Towed
20,200238,1,2,0,0,27-Sep,07:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2015,3,Tractor/Semi-Trailer,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
20,200274,1,2,0,0,03-Nov,21:49:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2007,3,Tractor/Semi-Trailer,No,Disabling_Damage,Not_Towed
20,200301,1,2,0,0,27-Nov,18:14:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,472,2015,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210002,1,2,0,0,01-Jan,03:40:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,443,2004,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210049,3,2,0,0,29-Jan,09:32:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,16,2002,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210072,1,2,0,0,06-Feb,00:30:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Working_Motor_Vehicle,No,999,9999,2,Unknown,No,Minor_Damage,Not_Towed
21,210280,2,3,0,0,29-Jun,14:01:00,Sideswipe_–_Opposite_Direction,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,423,2000,0,Not_Applicable,No,Functional_Damage,Not_Towed
21,210294,1,2,0,1,18-Jun,09:12:00,Not_Collision_with_Motor_Vehicle_in_Transport,2,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,39,2004,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210295,2,3,0,0,21-Jun,15:47:00,Angle,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,999,9999,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210377,1,2,0,0,09-Aug,03:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,23,2014,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210377,1,3,0,0,09-Aug,03:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,23,2013,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210377,1,4,0,0,09-Aug,03:45:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,23,2015,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210503,2,3,0,0,07-Oct,20:19:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,481,1990,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210513,1,2,0,1,11-Oct,04:50:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,33,2011,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210520,2,3,0,0,15-Oct,17:23:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,52,2004,0,Not_Applicable,No,Functional_Damage,Not_Towed
21,210520,2,4,0,0,15-Oct,17:23:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,37,2005,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210520,2,5,0,0,15-Oct,17:23:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,37,2001,0,Not_Applicable,No,Disabling_Damage,Not_Towed
21,210520,2,6,0,0,15-Oct,17:23:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,401,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210533,1,2,0,0,22-Oct,06:59:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,32,1998,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210556,2,3,0,0,28-Oct,21:03:00,Angle,0,Motor_Vehicle_Not_in_Transport_Outside_the_Trafficway,No,9,1996,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210565,1,2,0,0,08-Oct,14:02:00,Not_Collision_with_Motor_Vehicle_in_Transport,1,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,881,2013,3,Truck_Pulling_Trailer(s),No,Minor_Damage,Not_Towed
21,210609,1,2,0,0,27-Nov,04:41:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,473,2008,0,Not_Applicable,No,Disabling_Damage,Towed_Due_to_Disabling_Damage
21,210630,1,2,0,0,06-Dec,03:44:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,441,2003,0,Not_Applicable,No,Minor_Damage,Not_Towed
21,210688,1,2,0,0,04-Dec,13:29:00,Not_Collision_with_Motor_Vehicle_in_Transport,0,Motor_Vehicle_Not_in_Transport_Within_the_Trafficway,No,898,2014,3,Tractor/Semi-Trailer,No,Functional_Damage,Not_Towed
