STATE,ST_CASE,PVE_FORMS,VEH_NO,CrashDate,CrashTime,PMAN_COLL,PNUMOCCS,PTYPE,PHIT_RUN,PMODEL,PMODYEAR,PGVWR,PV_CONFIG,PHAZ_INV,PHAZ_ID,PVEH_SEV,PTOWED,PFIRE,PDEATHS
42,420222,1,2,15-Apr,03:20,0,1,2,0,881,2013,3,6,1,0,6,2,0,0
42,420222,1,3,15-Apr,03:20,0,1,2,0,881,2013,3,6,1,0,2,5,0,0
42,420252,2,3,16-May,06:00,6,0,3,0,401,2002,0,0,1,0,2,5,0,0
42,420315,1,2,04-May,13:46,0,0,2,0,2,1998,0,0,1,0,6,2,0,0
42,420317,1,2,30-May,01:15,0,0,2,0,17,1987,0,0,1,0,6,2,0,0
42,420331,2,2,10-Mar,15:45,0,0,2,0,402,2006,0,0,1,0,2,5,0,0
42,420331,2,3,10-Mar,15:45,0,2,2,0,46,2013,0,0,1,0,4,5,0,0
42,420334,1,2,18-May,15:34,0,0,3,0,401,2004,0,0,1,0,4,3,0,0
42,420334,1,3,18-May,15:34,0,0,3,0,482,2000,0,0,1,0,2,5,0,0
42,420349,2,3,11-May,16:35,7,0,3,0,29,2013,0,0,1,0,6,2,0,0
42,420349,2,4,11-May,16:35,7,0,3,0,481,2014,0,0,1,0,6,2,0,0
42,420349,2,5,11-May,16:35,7,0,3,0,2,2002,0,0,1,0,6,2,0,0
42,420355,1,2,29-May,13:30,0,0,2,0,481,9999,0,0,1,0,2,5,0,0
42,420361,2,3,02-May,02:29,6,0,2,0,402,2000,0,0,1,0,2,5,0,0
42,420361,2,4,02-May,02:29,6,0,3,0,2,2003,0,0,1,0,6,2,1,0
42,420361,2,5,02-May,02:29,6,0,2,0,499,9999,0,0,1,0,9,5,0,0
42,420369,1,2,09-May,23:44,0,0,2,0,47,2004,0,0,1,0,9,5,0,0
42,420432,2,3,04-Jun,20:36,2,1,2,0,44,1996,0,0,1,0,4,5,0,0
42,420438,2,3,04-Jun,00:52,2,0,2,0,20,2001,0,0,1,0,2,5,0,0
42,420453,1,2,28-Jun,03:23,0,0,3,0,399,1999,0,0,1,0,6,2,0,0
42,420453,1,3,28-Jun,03:23,0,0,3,0,404,2015,0,0,1,0,6,2,0,0
42,420544,1,2,10-Jun,23:49,0,3,2,0,407,2012,0,0,1,0,2,5,0,0
42,420622,1,2,03-Sep,13:50,0,0,3,0,402,2003,0,0,1,0,2,5,0,0
42,420631,1,2,05-Aug,21:30,0,0,3,0,472,2006,0,0,1,0,4,5,0,0
42,420679,1,2,26-Sep,99:99,0,0,3,0,35,2009,0,0,1,0,4,3,0,0
42,420697,1,2,22-Aug,15:11,0,0,3,0,401,2003,0,0,1,0,9,5,0,0
42,420704,18,1,07-Jan,13:41,0,0,2,0,404,1999,0,0,1,0,6,2,0,0
42,420704,18,2,07-Jan,13:41,0,0,2,0,884,2001,3,6,1,0,4,5,0,0
42,420704,18,3,07-Jan,13:41,0,0,2,0,423,2014,0,0,1,0,6,2,0,0
42,420704,18,4,07-Jan,13:41,0,0,2,0,32,2010,0,0,1,0,6,2,0,0
42,420713,3,4,16-Jul,15:50,1,0,3,0,24,2010,0,0,1,0,2,5,0,0
42,420718,1,2,18-Oct,03:59,0,0,3,0,404,2007,0,0,1,0,6,2,0,0
42,420741,2,3,11-Sep,08:17,6,0,3,0,404,1997,0,0,1,0,2,5,0,0
42,420767,1,2,20-Dec,02:41,0,0,2,0,884,9999,3,6,1,0,6,2,1,0
42,420767,1,3,20-Dec,02:41,0,0,2,0,884,9999,3,6,1,0,6,2,1,0
42,420769,2,3,12-Jul,03:06,6,0,2,0,14,2003,0,0,1,0,9,5,0,0
42,420769,2,4,12-Jul,03:06,6,0,2,0,34,2003,0,0,1,0,2,5,0,0
42,420769,2,5,12-Jul,03:06,6,0,2,0,482,2003,0,0,1,0,2,5,0,0
42,420780,1,2,06-Dec,00:54,0,0,2,0,43,2008,0,0,1,0,6,2,0,0
42,420780,1,3,06-Dec,00:54,0,0,2,0,481,2015,0,0,1,0,4,3,0,0
42,420796,1,2,21-Aug,10:30,0,0,2,0,884,2016,3,6,1,0,2,5,0,0
42,420837,1,2,27-Sep,02:25,0,0,3,0,481,2011,0,0,1,0,2,5,0,0
42,420895,2,3,25-Dec,20:45,2,0,2,0,404,2013,0,0,1,0,2,5,0,0
42,420928,1,2,07-Nov,21:16,0,0,3,0,881,2013,2,4,1,0,2,5,0,0
42,421037,2,3,09-Nov,05:17,1,0,2,0,881,2003,3,5,1,0,2,5,0,0
42,421043,1,2,15-Oct,23:55,0,1,2,0,881,2007,3,6,1,0,6,2,0,0
42,421046,1,2,12-Dec,00:28,0,1,2,1,881,2006,3,6,1,0,2,5,0,0
42,421049,1,2,08-Nov,18:45,0,2,2,0,43,2001,0,0,1,0,4,3,0,0
42,421053,1,2,11-Jun,17:56,0,0,2,0,404,2004,0,0,1,0,2,5,0,0
42,421053,1,3,11-Jun,17:56,0,0,2,0,481,1998,0,0,1,0,2,5,0,0
42,421053,1,4,11-Jun,17:56,0,0,2,0,2,1995,0,0,1,0,2,5,0,0
42,421070,1,2,23-Oct,05:40,0,1,2,0,804,2016,3,6,1,0,4,5,0,0
45,450054,1,2,30-Jan,21:30,0,0,3,0,32,1989,0,0,1,0,0,5,0,0
45,450091,2,1,13-Feb,14:25,8,0,3,0,481,2000,0,0,1,0,6,2,0,0
45,450123,1,1,27-Feb,20:30,0,0,4,0,481,2009,0,0,1,0,4,5,0,0
45,450129,1,2,07-Mar,15:35,0,0,3,0,442,1998,0,0,1,0,4,5,0,0
45,450147,1,2,16-Mar,00:30,0,0,3,0,482,2010,0,0,1,0,6,5,0,0
45,450208,1,1,15-Feb,20:58,0,0,2,0,481,2011,0,0,1,0,4,5,0,0
45,450272,2,1,05-May,05:28,0,0,2,0,881,2013,3,6,1,0,6,2,0,0
45,450341,1,1,01-Jun,06:45,0,0,3,0,481,2002,0,0,1,0,4,5,0,0
45,450341,1,2,01-Jun,06:45,0,0,3,0,481,1996,0,0,1,0,4,5,0,0
45,450341,1,3,01-Jun,06:45,0,0,3,0,482,2004,0,0,1,0,4,5,0,0
45,450341,1,4,01-Jun,06:45,0,0,3,0,482,2002,0,0,1,0,4,5,0,0
45,450427,1,1,15-Jul,14:05,0,1,3,0,401,2007,0,0,1,0,6,2,0,0
45,450447,2,3,21-Jul,20:00,6,0,3,0,43,2007,0,0,1,0,0,5,0,0
45,450454,1,2,03-Jan,17:54,0,0,2,0,2,2003,0,0,1,0,4,5,0,0
45,450536,1,2,15-Aug,12:08,0,0,3,0,403,2000,0,0,1,0,0,5,0,0
45,450800,1,2,26-Nov,03:45,0,0,3,0,401,1996,0,0,1,0,4,5,0,0
45,450800,1,3,26-Nov,03:45,0,0,3,0,43,2002,0,0,1,0,4,5,0,0
45,450800,1,4,26-Nov,03:45,0,0,3,0,401,2004,0,0,1,0,4,5,0,0
45,450880,1,1,20-Dec,02:10,0,0,3,0,401,1998,0,0,1,0,6,2,0,0
45,450880,1,2,20-Dec,02:10,0,0,3,0,481,1986,0,0,1,0,6,2,0,0
45,450880,1,3,20-Dec,02:10,0,0,3,0,441,2006,0,0,1,0,6,2,0,0
46,460011,1,2,14-Mar,02:12,0,0,2,0,431,1999,0,0,1,0,6,2,0,0
47,470040,1,2,29-Jan,07:50,0,0,2,0,881,2005,3,6,1,0,4,5,0,0
47,470049,1,1,01-Feb,01:18,0,2,2,0,472,2002,0,0,1,0,6,2,0,1
47,470195,2,3,09-Apr,09:35,6,0,3,0,481,2003,0,0,1,0,2,5,0,0
47,470214,1,2,22-Apr,23:40,0,0,3,0,402,2011,0,0,1,0,6,2,0,0
47,470265,2,3,10-May,20:53,1,0,3,0,32,2004,0,0,1,0,4,5,0,0
47,470268,1,2,12-Mar,21:41,0,0,2,0,2,2002,0,0,1,0,6,2,0,0
47,470268,1,3,12-Mar,21:41,0,0,2,0,482,1999,0,0,1,0,6,2,0,0
47,470280,1,2,09-May,22:35,0,0,2,0,2,2009,0,0,1,0,6,2,0,0
47,470296,4,2,18-May,13:35,0,0,3,0,401,2001,0,0,1,0,2,5,0,0
47,470296,4,5,18-May,13:35,0,0,3,0,472,2015,0,0,1,0,6,2,0,0
47,470320,1,2,29-Apr,16:56,0,0,3,0,3,2002,0,0,1,0,6,2,0,0
47,470368,1,2,19-Jun,11:29,0,0,3,0,51,2015,0,0,1,0,2,5,0,0
47,470495,1,2,11-Aug,18:43,0,0,3,0,482,2000,0,0,1,0,4,5,0,0
47,470710,1,2,21-Oct,99:99,0,1,4,0,881,1989,3,2,1,0,6,2,0,0
47,470753,1,2,09-Nov,09:00,0,0,2,0,481,2015,0,0,1,0,6,2,0,0
47,470757,1,2,14-Nov,18:59,0,0,2,0,401,2003,0,0,1,0,6,2,0,0
47,470828,1,2,08-Dec,19:34,0,0,2,0,421,1985,0,0,1,0,2,5,0,0
48,480005,1,1,01-Jan,18:27,0,4,2,0,988,2013,3,21,1,0,6,2,0,0
48,480084,1,2,09-Jan,22:10,0,1,2,0,881,1997,3,1,1,0,6,2,0,0
48,480126,1,2,19-Jan,05:52,0,0,2,0,481,2002,0,0,1,0,6,2,0,0
48,480142,1,2,22-Jan,06:35,0,2,2,0,881,2009,3,6,1,0,4,5,0,0
48,480182,1,2,18-Jan,21:23,0,0,3,0,482,2003,0,0,1,0,8,5,0,0
48,480182,1,3,18-Jan,21:23,0,0,3,0,482,2006,0,0,1,0,8,2,0,0
48,480182,1,4,18-Jan,21:23,0,0,3,0,482,2005,0,0,1,0,8,2,0,0
48,480191,1,2,23-Jan,22:00,0,0,3,0,3,2004,0,0,1,0,4,5,0,0
48,480207,1,2,27-Jan,01:55,0,0,3,0,34,2008,0,0,1,0,2,5,0,0
48,480271,1,2,10-Feb,16:30,0,1,2,0,470,1991,0,0,1,0,6,2,0,1
48,480297,2,3,08-Feb,22:18,6,0,3,0,481,1982,0,0,1,0,4,5,0,0
48,480354,1,2,21-Feb,17:35,0,2,2,0,482,2003,0,0,1,0,2,3,0,0
48,480356,2,3,22-Feb,20:40,6,0,3,0,482,2012,0,0,1,0,2,5,0,0
48,480356,2,4,22-Feb,20:40,6,0,3,0,482,2006,0,0,1,0,2,5,0,0
48,480364,1,2,23-Feb,04:18,0,1,2,0,881,2002,3,6,1,0,2,5,0,0
48,480375,1,2,27-Feb,23:10,0,0,4,0,882,2004,2,1,1,0,2,5,0,0
48,480380,1,2,19-Jan,22:01,0,0,2,0,403,2007,0,0,1,0,6,2,0,0
48,480445,2,3,06-Mar,01:47,2,0,3,0,47,2015,0,0,1,0,2,5,0,0
48,480445,2,4,06-Mar,01:47,2,0,3,0,47,2015,0,0,1,0,4,5,0,0
48,480445,2,5,06-Mar,01:47,2,0,3,0,47,2015,0,0,1,0,0,5,0,0
48,480445,2,6,06-Mar,01:47,2,0,3,0,47,2015,0,0,1,0,2,5,0,0
48,480445,2,7,06-Mar,01:47,2,0,3,0,47,2015,0,0,1,0,2,5,0,0
48,480456,1,2,07-Mar,16:12,0,1,2,0,401,2002,0,0,1,0,6,2,0,0
48,480459,1,2,08-Mar,19:16,0,1,2,0,421,2001,0,0,1,0,6,2,0,0
48,480469,1,2,10-Mar,12:08,0,0,2,0,881,2002,3,6,1,0,2,5,0,0
48,480524,2,2,14-Mar,21:55,0,1,2,0,481,1999,0,0,1,0,2,3,0,0
48,480602,2,3,29-Mar,01:17,1,0,2,0,43,2007,0,0,1,0,0,5,0,0
48,480612,3,4,04-Mar,19:36,1,0,2,0,47,2009,0,0,1,0,2,3,0,0
48,480751,5,6,12-Apr,02:28,7,0,2,0,481,2014,0,0,1,0,6,2,0,0
48,480751,5,7,12-Apr,02:28,7,2,2,0,9,2012,0,0,1,0,6,2,0,0
48,480751,5,8,12-Apr,02:28,7,0,2,0,481,2007,0,0,1,0,6,2,0,0
48,480751,5,9,12-Apr,02:28,7,2,2,0,37,2009,0,0,1,0,6,2,0,0
48,480761,1,2,16-Apr,01:57,0,0,3,0,402,1998,0,0,1,0,6,2,0,0
48,480772,1,2,19-Apr,01:57,0,2,2,0,21,2006,0,0,1,0,6,2,0,0
48,480772,1,3,19-Apr,01:57,0,2,2,0,481,2004,0,0,1,0,6,2,0,0
48,480813,1,2,31-Mar,16:04,0,1,4,0,881,2009,2,1,1,0,6,2,0,0
48,480827,2,3,15-Apr,12:30,6,0,3,0,482,1997,0,0,1,0,4,5,0,0
48,480831,2,3,17-Apr,21:45,1,4,3,0,2,2013,0,0,1,0,2,5,0,0
48,480831,2,4,17-Apr,21:45,1,3,3,0,441,2014,0,0,1,0,2,5,0,0
48,480984,1,2,02-Apr,23:36,0,1,2,0,27,2013,0,0,1,0,6,2,0,1
48,481012,1,2,13-May,10:58,0,0,2,0,7,2005,0,0,1,0,6,2,0,0
48,481021,1,2,15-May,00:55,0,0,4,0,881,1996,3,1,1,0,6,2,0,0
48,481080,1,2,15-Apr,01:15,0,0,3,0,442,2002,0,0,1,0,2,5,0,0
48,481184,5,6,27-May,16:40,1,5,2,0,421,2006,0,0,1,0,6,2,0,0
48,481275,1,2,08-Jun,01:39,0,0,2,0,881,2006,3,6,1,0,6,2,0,0
48,481289,2,3,13-Jun,13:29,1,0,3,0,421,1999,0,0,1,0,4,5,0,0
48,481319,1,2,12-Jun,00:45,0,0,2,0,18,2011,0,0,1,0,6,2,0,0
48,481319,1,3,12-Jun,00:45,0,0,2,0,806,2012,2,1,1,0,2,5,0,0
48,481410,1,2,26-Jun,18:12,0,0,3,0,37,2014,0,0,1,0,2,5,0,0
48,481458,1,2,27-Jun,01:19,0,0,3,0,402,1978,0,0,1,0,2,5,0,0
48,481458,1,3,27-Jun,01:19,0,0,3,0,7,2000,0,0,1,0,2,5,0,0
48,481482,1,2,03-Jul,03:51,0,0,2,0,881,2007,3,6,1,0,6,2,0,0
48,481486,1,2,04-Jul,01:21,0,0,2,0,999,2007,0,0,1,0,2,5,0,0
48,481506,1,2,06-Jul,16:24,0,0,2,0,881,2006,3,6,1,0,2,3,0,0
48,481538,1,2,13-Jul,19:40,0,0,2,0,38,2005,0,0,1,0,2,5,0,0
48,481538,1,3,13-Jul,19:40,0,0,2,0,37,2010,0,0,1,0,2,5,0,0
48,481589,1,2,16-Jul,01:57,0,0,2,0,35,2003,0,0,1,0,6,2,0,0
48,481603,1,2,19-Jul,23:17,0,0,2,0,16,1996,0,0,1,0,2,3,0,0
48,481607,2,3,20-Jul,01:30,0,1,2,0,881,2006,3,6,1,0,6,2,0,0
48,481611,1,2,23-Jul,01:30,0,0,2,0,881,2001,3,6,1,0,6,2,0,0
48,481622,1,2,10-Jul,14:26,0,0,2,0,481,2004,0,0,1,0,4,5,0,0
48,481682,1,1,24-Jul,11:45,0,0,2,0,32,2012,0,0,1,0,6,2,0,0
48,481698,1,2,13-Jul,00:20,0,0,3,0,401,2006,0,0,1,0,4,5,0,0
48,481698,1,3,13-Jul,00:20,0,0,3,0,43,2014,0,0,1,0,2,5,0,0
48,481713,2,3,26-Jul,04:40,1,2,2,0,422,2015,0,0,1,0,2,5,0,0
48,481743,2,2,22-Jul,18:47,0,2,2,0,40,2007,0,0,1,0,6,2,0,0
48,481913,1,2,22-Jul,13:35,0,1,2,0,881,2014,3,6,1,0,2,3,0,0
48,482038,1,2,03-Sep,02:17,0,0,3,0,881,2012,3,6,1,0,6,2,0,0
48,482038,1,3,03-Sep,02:17,0,0,3,0,881,2015,3,6,1,0,2,5,0,0
48,482094,2,3,11-Jun,04:30,6,1,2,0,482,2015,0,0,1,0,2,3,0,0
48,482113,1,2,11-Sep,08:50,0,0,2,0,881,2006,2,1,1,0,2,5,0,0
48,482126,1,2,16-Sep,12:31,0,1,2,0,51,2010,0,0,1,0,6,2,0,1
48,482152,1,2,07-Sep,06:48,0,0,2,0,481,2006,0,0,1,0,2,5,0,0
48,482176,1,2,21-Sep,22:00,0,1,2,0,471,2000,0,0,1,0,6,2,0,0
48,482185,1,1,25-Sep,02:25,0,0,2,0,24,2014,0,0,1,0,6,2,0,0
48,482263,4,5,20-Sep,21:21,6,0,2,0,3,2003,0,0,1,0,6,2,0,0
48,482263,4,6,20-Sep,21:21,6,0,2,0,24,2010,0,0,1,0,2,5,0,0
48,482276,1,2,30-Sep,16:05,0,0,3,0,402,2007,0,0,1,0,6,2,0,0
48,482329,3,2,06-Oct,23:57,0,1,2,0,49,2007,0,0,1,0,6,2,0,0
48,482330,1,2,06-Oct,02:04,0,2,2,0,706,2005,0,0,1,0,6,2,0,2
48,482335,1,2,07-Oct,02:11,0,0,3,0,17,1995,0,0,1,0,2,5,0,0
48,482405,1,2,16-Oct,21:20,0,0,2,0,481,1999,0,0,1,0,2,5,0,0
48,482408,1,2,17-Oct,03:11,0,0,2,0,471,2003,0,0,1,0,8,5,1,0
48,482462,1,2,09-Oct,22:40,0,0,3,0,880,2007,2,1,1,0,4,5,0,0
48,482479,1,2,19-Oct,08:05,0,1,2,0,881,2006,3,6,1,0,6,2,0,0
48,482515,1,2,24-Oct,02:30,0,2,2,0,19,2007,0,0,1,0,6,2,0,0
48,482524,1,2,28-Oct,07:14,0,0,2,0,881,2005,3,5,1,0,2,3,0,0
48,482550,1,2,21-Oct,09:15,0,0,3,0,481,2008,0,0,1,0,6,2,0,0
48,482577,2,3,28-Oct,09:50,6,0,3,0,481,2014,0,0,1,0,2,3,0,0
48,482596,1,2,29-Oct,11:40,0,0,2,0,881,1996,3,6,1,0,6,2,0,0
48,482610,1,2,01-Nov,06:27,0,0,3,0,881,2015,3,6,1,0,6,2,0,0
48,482621,2,2,02-Nov,15:28,0,1,2,0,881,2012,3,6,1,0,6,2,0,0
48,482639,1,2,04-Nov,05:30,0,0,2,0,20,1993,0,0,1,0,6,2,0,0
48,482649,1,2,06-Nov,13:57,0,0,2,0,881,1999,3,6,1,0,2,3,0,0
48,482657,1,2,08-Nov,04:43,0,0,3,0,482,2007,0,0,1,0,6,2,0,0
48,482725,1,2,26-Nov,14:18,0,0,3,0,482,2011,0,0,1,0,4,5,0,0
48,482777,1,2,22-Nov,12:49,0,0,2,0,22,2007,0,0,1,0,6,2,0,0
48,482935,1,2,07-Dec,00:35,0,0,2,0,472,2004,0,0,1,0,6,2,0,0
48,482943,2,2,08-Dec,11:22,0,0,2,0,881,2004,2,1,1,0,2,3,0,0
48,482997,1,2,15-Dec,12:45,0,0,2,0,881,2005,3,6,1,0,2,3,0,0
48,483000,1,2,15-Dec,08:40,0,0,3,0,47,2010,0,0,1,0,2,3,0,0
48,483018,1,2,21-Dec,06:55,0,2,2,0,881,2003,3,6,1,0,6,2,0,0
48,483026,1,2,23-Dec,04:45,0,0,3,0,1,1993,0,0,1,0,4,5,0,0
48,483026,1,3,23-Dec,04:45,0,0,3,0,404,2001,0,0,1,0,2,5,0,0
48,483029,1,2,25-Dec,01:21,0,0,2,0,880,2012,2,1,1,0,4,5,0,0
48,483072,1,2,22-Dec,06:31,0,0,3,0,421,1998,0,0,1,0,2,5,0,0
48,483169,1,2,24-Dec,19:10,0,0,2,0,402,2003,0,0,1,0,2,5,0,0
48,483172,1,2,06-Jul,02:25,0,0,2,0,421,2004,0,0,1,0,2,5,0,0
49,490022,1,2,10-Feb,03:02,0,0,2,0,481,1999,0,0,1,0,6,2,0,0
49,490022,1,3,10-Feb,03:02,0,1,2,0,481,2009,0,0,1,0,2,5,0,0
49,490079,1,2,15-May,10:30,0,0,2,0,999,1998,0,0,1,0,6,2,0,0
49,490110,1,2,22-Jun,14:20,0,0,2,0,40,2008,0,0,1,0,6,2,0,0
49,490121,1,2,02-Jul,21:00,0,1,2,0,32,2007,0,0,1,0,6,2,0,0
49,490127,1,2,05-Jul,02:27,0,0,2,0,881,2013,3,6,1,0,4,5,0,0
49,490147,2,3,01-Aug,17:48,1,0,3,0,16,1998,0,0,1,0,6,2,0,0
49,490208,1,2,10-Jul,22:39,0,0,2,0,850,1993,0,0,1,0,2,5,0,0
50,500027,1,2,17-Aug,15:12,0,0,2,0,881,1999,3,6,1,0,6,2,0,0
50,500046,1,2,03-Dec,12:35,0,0,3,0,999,9999,0,0,1,0,8,8,0,0
51,510021,1,2,20-Jan,17:34,0,0,2,0,881,2003,2,1,1,0,6,2,0,0
51,510100,1,2,24-Feb,05:07,0,0,3,0,884,2012,3,6,1,0,8,2,0,0
51,510109,1,2,17-Mar,18:38,0,0,2,0,404,2004,0,0,1,0,6,2,0,0
51,510124,2,3,31-Jan,02:33,6,0,3,0,21,2007,0,0,1,0,8,8,0,0
51,510124,2,4,31-Jan,02:33,6,0,3,0,39,2008,0,0,1,0,8,8,0,0
51,510146,2,3,13-Apr,14:45,1,0,2,0,51,2004,0,0,1,0,8,8,0,0
51,510172,1,2,25-Mar,13:00,0,2,3,0,7,1994,0,0,1,0,6,2,0,1
51,510172,1,3,25-Mar,13:00,0,1,3,0,482,1997,0,0,1,0,9,2,0,0
51,510232,1,2,25-May,20:20,0,0,3,0,481,2001,0,0,1,0,8,8,0,0
51,510264,1,2,05-Apr,00:43,0,0,2,0,32,2010,0,0,1,0,6,2,0,0
51,510287,3,4,24-Jun,18:59,6,0,3,0,401,2003,0,0,1,0,8,8,0,0
51,510294,2,2,19-Jun,03:49,0,0,4,0,884,2004,2,1,1,0,8,8,0,0
51,510369,1,2,25-Jul,02:13,0,0,2,0,35,2003,0,0,1,0,8,2,0,0
51,510384,1,2,05-Aug,22:30,0,0,2,0,36,1997,0,0,1,0,6,2,0,0
51,510416,2,3,25-Aug,17:22,6,0,3,0,17,2002,0,0,1,0,6,2,0,0
51,510455,1,2,12-Sep,15:00,0,2,2,0,481,2011,0,0,1,0,6,2,0,0
51,510455,1,3,12-Sep,15:00,0,0,2,0,17,2006,0,0,1,0,6,2,0,0
51,510492,2,3,12-Sep,20:53,1,0,2,0,36,1996,0,0,1,0,8,8,0,0
51,510573,2,3,15-Oct,16:20,6,0,2,0,461,2014,0,0,1,0,6,2,0,0
51,510606,1,2,22-Nov,00:40,0,0,3,0,461,1990,0,0,1,0,6,2,0,0
51,510606,1,3,22-Nov,00:40,0,0,3,0,461,2012,0,0,1,0,8,2,0,0
51,510606,1,4,22-Nov,00:40,0,0,3,0,470,1997,0,0,1,0,8,8,0,0
51,510699,1,2,28-Dec,16:45,0,0,2,0,401,2002,0,0,1,0,6,2,0,0
51,510699,1,3,28-Dec,16:45,0,1,3,0,481,2005,0,0,1,0,6,2,0,0
51,510701,1,2,29-Nov,11:05,0,0,3,0,12,2002,0,0,1,0,8,2,0,0
51,510703,3,4,05-Nov,03:40,1,0,3,0,481,2012,0,0,1,0,8,8,0,0
53,530018,1,2,09-Jan,16:56,0,1,2,0,34,2000,0,0,1,0,8,2,0,0
53,530021,1,2,18-Jan,16:26,0,0,2,0,442,2014,0,0,1,0,8,5,0,0
53,530081,2,3,05-Mar,17:52,0,0,3,0,40,2000,0,0,1,0,8,5,0,0
53,530087,1,2,29-Mar,00:40,0,0,3,0,881,1978,3,2,1,0,8,5,0,0
53,530143,2,3,09-May,02:00,6,0,3,0,31,2000,0,0,1,0,8,5,0,0
53,530143,2,4,09-May,02:00,6,0,3,0,22,2015,0,0,1,0,8,5,0,0
53,530192,1,2,25-Jun,12:40,0,1,2,0,3,1988,0,0,1,0,6,2,0,0
53,530200,1,2,16-Jun,01:46,0,0,3,0,50,2003,0,0,1,0,8,5,0,0
53,530200,1,3,16-Jun,01:46,0,0,3,0,404,2007,0,0,1,0,8,5,0,0
53,530200,1,4,16-Jun,01:46,0,0,3,0,18,1999,0,0,1,0,8,5,0,0
53,530200,1,5,16-Jun,01:46,0,0,3,0,34,2006,0,0,1,0,8,5,0,0
53,530255,1,2,28-Jul,10:38,0,0,3,0,482,1998,0,0,1,0,8,5,0,0
53,530255,1,3,28-Jul,10:38,0,0,3,0,398,2002,0,0,1,0,8,5,0,0
53,530255,1,4,28-Jul,10:38,0,0,3,0,472,1997,0,0,1,0,8,5,0,0
53,530271,1,2,02-Aug,21:42,0,0,3,0,442,1997,0,0,1,0,8,5,0,0
53,530283,1,2,08-Aug,14:10,0,1,2,0,31,2008,0,0,1,0,6,2,0,1
53,530366,1,2,16-Sep,14:50,0,0,2,0,472,2004,0,0,1,0,8,5,0,0
53,530375,2,3,11-Sep,09:17,1,0,3,0,401,1999,0,0,1,0,8,5,0,0
53,530461,1,2,18-Nov,21:03,0,0,3,0,870,1997,2,19,1,0,8,5,0,0
53,530461,1,3,18-Nov,21:03,0,0,3,0,22,2005,0,0,1,0,8,5,0,0
53,530461,1,4,18-Nov,21:03,0,0,3,0,398,2001,0,0,1,0,8,5,0,0
53,530473,1,2,27-Nov,10:15,0,0,2,0,482,1998,0,0,1,0,8,5,0,0
53,530500,1,2,18-Dec,16:28,0,1,2,0,27,2013,0,0,1,0,6,2,0,0
54,540025,1,2,10-Feb,13:57,0,0,2,0,481,2007,0,0,1,0,6,2,0,0
54,540033,1,2,02-Mar,10:22,0,0,2,0,3,2000,0,0,1,0,6,2,0,0
54,540135,5,6,10-Jul,12:30,1,0,2,0,17,2014,0,0,1,0,6,2,0,0
54,540148,4,5,11-Jun,13:58,1,0,4,0,481,2011,2,1,1,0,4,5,0,0
54,540161,1,2,16-Aug,00:21,0,0,3,0,8,2010,0,0,1,0,6,2,0,0
54,540164,2,3,02-Aug,21:30,2,0,2,0,482,1997,0,0,1,0,2,5,0,0
54,540165,1,2,06-Aug,02:30,0,0,3,0,482,2014,0,0,1,0,2,5,0,0
54,540165,1,3,06-Aug,02:30,0,0,3,0,482,2009,0,0,1,0,2,5,0,0
54,540165,1,4,06-Aug,02:30,0,0,3,0,401,1996,0,0,1,0,4,5,0,0
55,550090,2,3,15-Mar,13:11,6,0,2,0,36,2002,0,0,1,0,4,5,0,0
55,550231,1,2,04-Jul,02:35,0,0,3,0,34,2006,0,0,1,0,2,5,0,0
55,550231,1,3,04-Jul,02:35,0,0,3,0,33,2008,0,0,1,0,2,5,0,0
55,550231,1,4,04-Jul,02:35,0,0,3,0,1,2003,0,0,1,0,2,5,0,0
55,550276,1,2,07-Aug,10:55,0,0,2,0,481,2013,0,0,1,0,0,5,0,0
55,550380,1,2,08-Nov,19:13,0,2,2,0,442,2010,0,0,1,0,6,2,0,1
55,550452,1,2,12-Oct,13:52,0,4,3,0,442,2001,0,0,1,0,6,2,0,0
55,550464,1,1,01-Dec,20:38,0,0,2,0,884,2015,3,7,1,0,0,3,0,0
55,550529,2,2,13-Jun,23:26,2,4,2,0,40,2012,0,0,1,0,6,2,0,1
55,550529,2,3,13-Jun,23:26,2,3,2,0,442,2003,0,0,1,0,6,2,0,0
56,560028,1,2,22-Apr,09:00,0,0,2,0,881,2006,3,6,1,0,6,2,0,0
56,560028,1,3,22-Apr,09:00,0,1,2,0,881,2016,3,5,1,0,6,2,0,0
56,560031,18,8,20-Apr,07:45,6,2,3,0,881,2015,3,6,1,0,6,5,1,0
56,560103,1,2,30-Sep,18:45,0,0,2,0,442,2013,0,0,1,0,6,2,0,0
56,560103,1,3,30-Sep,18:45,0,0,2,0,31,2015,0,0,1,0,6,2,0,0
56,560103,1,4,30-Sep,18:45,0,0,2,0,37,1999,0,0,1,0,6,2,0,0
